#Sequence ID	name	method	country	date	latlon	latitude	longitude	locality	lat_lon
Dallas|20140616|USA|16	SRA Sample SRR3160438 16	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2643	SRA Sample SRR061934 6	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|979	SRA Sample SRR3160439 564	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1982	SRA Sample SRR1805011 25	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1308	SRA Sample SRR3160439 893	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2190	SRA Sample SRR1805011 233	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2902	SRA Sample SRR1803358 237	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1407	SRA Sample SRR3160439 992	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|847	SRA Sample SRR3160439 432	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1985	SRA Sample SRR1805011 28	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2947	SRA Sample SRR1803358 282	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3067	SRA Sample SRR1803358 402	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2904	SRA Sample SRR1803358 239	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|114	SRA Sample SRR4408002 98	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1442	SRA Sample SRR3160439 1027	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1175	SRA Sample SRR3160439 760	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1906	SRA Sample SRR1804611 153	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2010	SRA Sample SRR1805011 53	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2475	SRA Sample SRR1805011 518	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|694	SRA Sample SRR3160439 279	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1604	SRA Sample SRR3160439 1189	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2497	SRA Sample SRR1805011 540	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|49	SRA Sample SRR4408002 33	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1708	SRA Sample SRR3160439 1293	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2107	SRA Sample SRR1805011 150	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|36	SRA Sample SRR1554402 36	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|787	SRA Sample SRR3160439 372	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2389	SRA Sample SRR1805011 432	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2769	SRA Sample SRR1803358 104	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|391	SRA Sample SRR4305224 13	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|18	SRA Sample SRR3160438 18	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2511	SRA Sample SRR1805011 554	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|125	SRA Sample SRR3160438 125	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2730	SRA Sample SRR1803358 65	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1695	SRA Sample SRR3160439 1280	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1077	SRA Sample SRR3160439 662	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1586	SRA Sample SRR3160439 1171	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2582	SRA Sample SRR1805011 625	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|634	SRA Sample SRR3160439 219	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|195	SRA Sample SRR4408002 179	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2872	SRA Sample SRR1803358 207	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|916	SRA Sample SRR3160439 501	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3011	SRA Sample SRR1803358 346	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|609	SRA Sample SRR3160439 194	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|682	SRA Sample SRR3160439 267	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2221	SRA Sample SRR1805011 264	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|579	SRA Sample SRR3160439 164	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2096	SRA Sample SRR1805011 139	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|813	SRA Sample SRR3160439 398	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2016	SRA Sample SRR1805011 59	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|360	SRA Sample SRR4408002 344	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2585	SRA Sample SRR1805011 628	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|353	SRA Sample SRR4408002 337	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2540	SRA Sample SRR1805011 583	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1847	SRA Sample SRR1804611 94	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2952	SRA Sample SRR1803358 287	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3078	SRA Sample SRR1803358 413	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1820	SRA Sample SRR1804611 67	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|936	SRA Sample SRR3160439 521	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1692	SRA Sample SRR3160439 1277	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1430	SRA Sample SRR3160439 1015	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|667	SRA Sample SRR3160439 252	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2021	SRA Sample SRR1805011 64	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2607	SRA Sample SRR1805011 650	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3053	SRA Sample SRR1803358 388	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|955	SRA Sample SRR3160439 540	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|80	SRA Sample SRR3160438 80	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1854	SRA Sample SRR1804611 101	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1227	SRA Sample SRR3160439 812	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1754	SRA Sample SRR1804611 1	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2054	SRA Sample SRR1805011 97	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2442	SRA Sample SRR1805011 485	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|308	SRA Sample SRR4408002 292	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1507	SRA Sample SRR3160439 1092	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|594	SRA Sample SRR3160439 179	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1802	SRA Sample SRR1804611 49	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2796	SRA Sample SRR1803358 131	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2281	SRA Sample SRR1805011 324	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3012	SRA Sample SRR1803358 347	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|71	SRA Sample SRR4408002 55	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2830	SRA Sample SRR1803358 165	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|833	SRA Sample SRR3160439 418	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2433	SRA Sample SRR1805011 476	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|39	SRA Sample SRR3160438 39	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|972	SRA Sample SRR3160439 557	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2786	SRA Sample SRR1803358 121	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2684	SRA Sample SRR1803358 19	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2603	SRA Sample SRR1805011 646	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|75	SRA Sample SRR4408002 59	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1483	SRA Sample SRR3160439 1068	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2304	SRA Sample SRR1805011 347	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|5	SRA Sample ERR1018206 5	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|718	SRA Sample SRR3160439 303	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2608	SRA Sample SRR1805011 651	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|446	SRA Sample SRR3160439 31	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1853	SRA Sample SRR1804611 100	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|152	SRA Sample SRR3160438 152	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|281	SRA Sample SRR4408002 265	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2897	SRA Sample SRR1803358 232	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|38	SRA Sample SRR4408002 22	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|953	SRA Sample SRR3160439 538	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1806	SRA Sample SRR1804611 53	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1135	SRA Sample SRR3160439 720	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2678	SRA Sample SRR1803358 13	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|198	SRA Sample SRR4408002 182	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|995	SRA Sample SRR3160439 580	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1519	SRA Sample SRR3160439 1104	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|24	SRA Sample SRR1554402 24	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|1166	SRA Sample SRR3160439 751	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1690	SRA Sample SRR3160439 1275	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|154	SRA Sample SRR3160438 154	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2742	SRA Sample SRR1803358 77	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2092	SRA Sample SRR1805011 135	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|133	SRA Sample SRR3160438 133	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|947	SRA Sample SRR3160439 532	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|652	SRA Sample SRR3160439 237	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1616	SRA Sample SRR3160439 1201	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2409	SRA Sample SRR1805011 452	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2325	SRA Sample SRR1805011 368	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2617	SRA Sample SRR1805011 660	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|117	SRA Sample SRR3160438 117	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|816	SRA Sample SRR3160439 401	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1198	SRA Sample SRR3160439 783	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2695	SRA Sample SRR1803358 30	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1554	SRA Sample SRR3160439 1139	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|27	SRA Sample SRR3160438 27	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|3010	SRA Sample SRR1803358 345	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|144	SRA Sample SRR3160438 144	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2917	SRA Sample SRR1803358 252	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1730	SRA Sample SRR3160439 1315	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2204	SRA Sample SRR1805011 247	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|822	SRA Sample SRR3160439 407	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1581	SRA Sample SRR3160439 1166	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|831	SRA Sample SRR3160439 416	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|340	SRA Sample SRR4408002 324	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1370	SRA Sample SRR3160439 955	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3015	SRA Sample SRR1803358 350	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|867	SRA Sample SRR3160439 452	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2211	SRA Sample SRR1805011 254	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1799	SRA Sample SRR1804611 46	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|92	SRA Sample SRR3160438 92	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1050	SRA Sample SRR3160439 635	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2029	SRA Sample SRR1805011 72	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2366	SRA Sample SRR1805011 409	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1309	SRA Sample SRR3160439 894	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|153	SRA Sample SRR4408002 137	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2156	SRA Sample SRR1805011 199	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2577	SRA Sample SRR1805011 620	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|563	SRA Sample SRR3160439 148	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|741	SRA Sample SRR3160439 326	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1111	SRA Sample SRR3160439 696	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2553	SRA Sample SRR1805011 596	haplotype called by gretel version 0.0.8							
