#Sequence ID	name	method	country	date	latlon	latitude	longitude	locality	lat_lon
Unknown|00000000|Unknown|1064	SRA Sample SRR4408002 677	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2824	SRA Sample SRR1804611 83	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|58	SRA Sample SRR341602 58	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4125	SRA Sample SRR1803358 63	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2388	SRA Sample SRR3160439 1056	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|414	SRA Sample SRR4408002 27	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|288	SRA Sample ERR1018206 288	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3210	SRA Sample SRR1805011 315	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4426	SRA Sample SRR1803358 364	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3802	SRA Sample SRR341639 63	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1398	SRA Sample SRR3160439 66	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3721	SRA Sample SRR061934 85	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1673	SRA Sample SRR3160439 341	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4170	SRA Sample SRR1803358 108	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4391	SRA Sample SRR1803358 329	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4561	SRA Sample SRR1803358 499	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2120	SRA Sample SRR3160439 788	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2758	SRA Sample SRR1804611 17	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|433	SRA Sample SRR4408002 46	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3535	SRA Sample SRR1805011 640	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1962	SRA Sample SRR3160439 630	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2440	SRA Sample SRR3160439 1108	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|376	SRA Sample SRR341602 376	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|200	SRA Sample SRR341602 200	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3411	SRA Sample SRR1805011 516	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1579	SRA Sample SRR3160439 247	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2277	SRA Sample SRR3160439 945	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2332	SRA Sample SRR3160439 1000	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|6	SRA Sample SRR1554402 6	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Lanzhou_Shi|20120101|China|443	SRA Sample ERR589821 99	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2670	SRA Sample SRR3160439 1338	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4541	SRA Sample SRR1803358 479	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1045	SRA Sample SRR4408002 658	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1168	SRA Sample SRR4305224 79	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1262	SRA Sample SRR346703 82	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1167	SRA Sample SRR4305224 78	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2604	SRA Sample SRR3160439 1272	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1366	SRA Sample SRR3160439 34	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1451	SRA Sample SRR3160439 119	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1406	SRA Sample SRR3160439 74	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1380	SRA Sample SRR3160439 48	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4110	SRA Sample SRR1803358 48	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2677	SRA Sample SRR3160439 1345	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4622	SRA Sample SRR1803358 560	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3248	SRA Sample SRR1805011 353	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|301	SRA Sample ERR1018206 301	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1609	SRA Sample SRR3160439 277	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|42	SRA Sample SRR3160438 42	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2421	SRA Sample SRR3160439 1089	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|991	SRA Sample SRR4408002 604	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1316	SRA Sample SRR346703 136	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3866	SRA Sample SRR341639 127	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3729	SRA Sample SRR061934 93	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|499	SRA Sample SRR4408002 112	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1574	SRA Sample SRR3160439 242	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4668	SRA Sample SRR061149 42	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|432	SRA Sample SRR4408002 45	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|475	SRA Sample ERR589821 131	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2961	SRA Sample SRR1805011 66	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2609	SRA Sample SRR3160439 1277	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|323	SRA Sample ERR1018206 323	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1100	SRA Sample SRR4305224 11	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|171	SRA Sample SRR341602 171	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2807	SRA Sample SRR1804611 66	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4460	SRA Sample SRR1803358 398	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|344	SRA Sample SRR341602 344	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1558	SRA Sample SRR3160439 226	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|350	SRA Sample ERR589821 6	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|46	SRA Sample SRR341602 46	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2314	SRA Sample SRR3160439 982	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|343	SRA Sample ERR1018206 343	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1909	SRA Sample SRR3160439 577	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4351	SRA Sample SRR1803358 289	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|155	SRA Sample SRR341602 155	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|17	SRA Sample SRR341602 17	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1292	SRA Sample SRR346703 112	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|168	SRA Sample ERR1018206 168	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1953	SRA Sample SRR3160439 621	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|16	SRA Sample SRR1554402 16	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|3355	SRA Sample SRR1805011 460	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3080	SRA Sample SRR1805011 185	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|141	SRA Sample ERR1018206 141	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1493	SRA Sample SRR3160439 161	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3648	SRA Sample SRR061934 12	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2830	SRA Sample SRR1804611 89	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2656	SRA Sample SRR3160439 1324	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4665	SRA Sample SRR061149 39	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|787	SRA Sample SRR4408002 400	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1886	SRA Sample SRR3160439 554	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1649	SRA Sample SRR3160439 317	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2599	SRA Sample SRR3160439 1267	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|773	SRA Sample SRR4408002 386	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4413	SRA Sample SRR1803358 351	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4156	SRA Sample SRR1803358 94	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|822	SRA Sample SRR4408002 435	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2272	SRA Sample SRR3160439 940	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3418	SRA Sample SRR1805011 523	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|151	SRA Sample SRR341602 151	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3353	SRA Sample SRR1805011 458	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2828	SRA Sample SRR1804611 87	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4666	SRA Sample SRR061149 40	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1937	SRA Sample SRR3160439 605	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|148	SRA Sample SRR341602 148	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3962	SRA Sample SRR2674233 52	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2763	SRA Sample SRR1804611 22	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4645	SRA Sample SRR061149 19	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|160	SRA Sample ERR1018206 160	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4081	SRA Sample SRR1803358 19	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3757	SRA Sample SRR341639 18	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|599	SRA Sample SRR4408002 212	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2552	SRA Sample SRR3160439 1220	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|227	SRA Sample ERR1018206 227	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4739	SRA Sample SRR061149 113	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2804	SRA Sample SRR1804611 63	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1350	SRA Sample SRR3160439 18	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3212	SRA Sample SRR1805011 317	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|891	SRA Sample SRR4408002 504	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|757	SRA Sample SRR4408002 370	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2298	SRA Sample SRR3160439 966	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|758	SRA Sample SRR4408002 371	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1050	SRA Sample SRR4408002 663	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4501	SRA Sample SRR1803358 439	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|13	SRA Sample SRR1554402 13	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|2528	SRA Sample SRR3160439 1196	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|354	SRA Sample ERR589821 10	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1634	SRA Sample SRR3160439 302	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4515	SRA Sample SRR1803358 453	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|660	SRA Sample SRR4408002 273	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|178	SRA Sample ERR1018206 178	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Division_No_18|20101001|Canada|12	SRA Sample SRR1554402 12	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|3959	SRA Sample SRR2674233 49	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3722	SRA Sample SRR061934 86	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2581	SRA Sample SRR3160439 1249	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|159	SRA Sample ERR1018206 159	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3220	SRA Sample SRR1805011 325	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2625	SRA Sample SRR3160439 1293	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2897	SRA Sample SRR1805011 2	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1919	SRA Sample SRR3160439 587	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3778	SRA Sample SRR341639 39	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2204	SRA Sample SRR3160439 872	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|396	SRA Sample ERR589821 52	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1619	SRA Sample SRR3160439 287	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|716	SRA Sample SRR4408002 329	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1109	SRA Sample SRR4305224 20	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2712	SRA Sample SRR3160439 1380	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1440	SRA Sample SRR3160439 108	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2124	SRA Sample SRR3160439 792	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4336	SRA Sample SRR1803358 274	haplotype called by gretel version 0.0.8							
