#Sequence ID	name	date	latlon	primer	latitude	longitude	sample_number	location	type	country	locality	note	address	altitude	contact	university	sample_date	sex	yearmonth	method	sample	bin_id	sample_processing	Description	site	source	volunteer	sampletype	sampleid	notes	lat_lon
Lanzhou_Shi|20090101|China|6	SRA Sample ERR504978 6	20090101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20090101|China|5	SRA Sample ERR504978 5	20090101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20090101|China|4	SRA Sample ERR504978 4	20090101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20090101|China|3	SRA Sample ERR504978 3	20090101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20090101|China|2	SRA Sample ERR504978 2	20090101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20090101|China|1	SRA Sample ERR504978 1	20090101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Baki|20170421|Azerbaijan|1	Cinek primer C sample 362 20170421	20170421	40.4093,49.8671	C	40.4093	49.8671	362			Azerbaijan	Baki				Ondrej Cinek	Univerzita Karlova															
Baki|20170421|Azerbaijan|2	Cinek primer C sample 363 20170421	20170421	40.4093,49.8671	C	40.4093	49.8671	363			Azerbaijan	Baki				Ondrej Cinek	Univerzita Karlova															
Baki|20170421|Azerbaijan|3	Cinek primer C sample 337 20170421	20170421	40.4093,49.8671	C	40.4093	49.8671	337			Azerbaijan	Baki				Ondrej Cinek	Univerzita Karlova															
Baki|20170421|Azerbaijan|4	Cinek primer C sample 335 20170421	20170421	40.4093,49.8671	C	40.4093	49.8671	335			Azerbaijan	Baki				Ondrej Cinek	Univerzita Karlova															
Baki|20170421|Azerbaijan|5	Cinek primer C sample 353 20170421	20170421	40.4093,49.8671	C	40.4093	49.8671	353			Azerbaijan	Baki				Ondrej Cinek	Univerzita Karlova															
Jericho|20151202|Israel|1	Qimron lab primer C 20151202	20151202	31.85,35.45	C	31.85	35.45				Israel	Jericho	Collected in Jericho			Udi Qimron	Tel Aviv University															
Amman|20170421|Jordan|3	Cinek primer C sample 236 20170421	20170421	31.9454,35.9284	C	31.9454	35.9284	236			Jordan	Amman				Ondrej Cinek	Univerzita Karlova															
Amman|20170421|Jordan|2	Cinek primer C sample 223 20170421	20170421	31.9454,35.9284	C	31.9454	35.9284	223			Jordan	Amman				Ondrej Cinek	Univerzita Karlova															
Amman|20170421|Jordan|1	Cinek primer C sample 217 20170421	20170421	31.9454,35.9284	C	31.9454	35.9284	217			Jordan	Amman				Ondrej Cinek	Univerzita Karlova															
Independence|20120705|USA|9	SRA Sample SRR2940946 2	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Amman|20170421|Jordan|7	Cinek primer C sample 242 20170421	20170421	31.9454,35.9284	C	31.9454	35.9284	242			Jordan	Amman				Ondrej Cinek	Univerzita Karlova															
Amman|20170421|Jordan|6	Cinek primer C sample 244 20170421	20170421	31.9454,35.9284	C	31.9454	35.9284	244			Jordan	Amman				Ondrej Cinek	Univerzita Karlova															
Amman|20170421|Jordan|5	Cinek primer C sample 222 20170421	20170421	31.9454,35.9284	C	31.9454	35.9284	222			Jordan	Amman				Ondrej Cinek	Univerzita Karlova															
Amman|20170421|Jordan|4	Cinek primer C sample 237 20170421	20170421	31.9454,35.9284	C	31.9454	35.9284	237			Jordan	Amman				Ondrej Cinek	Univerzita Karlova															
Independence|20120705|USA|2	SRA Sample SRR2940947 2	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|3	SRA Sample SRR2940947 3	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|1	SRA Sample SRR2940947 1	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|6	SRA Sample SRR2940947 6	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|7	SRA Sample SRR2940947 7	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|4	SRA Sample SRR2940947 4	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|5	SRA Sample SRR2940947 5	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Apeldoorn|20151106|The_Netherlands|1	Brouns lab primer C 20151106	20151106	52.180646,5.9478529	C	52.180646	5.9478529				The_Netherlands	Apeldoorn		Albert Schweitzerlaan 31, 7334 DZ Apeldoorn, The_Netherlands	36m	Stan Brouns	Delft University of Technology															
Dallas|20140616|USA|164	SRA Sample SRR3160438 164	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|163	SRA Sample SRR3160438 163	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
San_Diego|20170710|USA|2	VolunteerE_20170710	20170710	32.777199,-117.070971	C	32.777199	-117.070971				USA	San Diego	base called by phred, consensus by merger															E	Daily	DE6		
San_Diego|20170710|USA|1	VolunteerD_20170710	20170710	32.777199,-117.070971	C	32.777199	-117.070971				USA	San Diego	base called by phred, consensus by merger															D	Daily	DD11		
Dallas|20140616|USA|160	SRA Sample SRR3160438 160	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
San_Diego|20170731|USA|1	VolunteerE_20170731	20170731	32.777199,-117.070971	C	32.777199	-117.070971				USA	San Diego	base called by phred, consensus by merger															E	Weekly	WE6		
Rybienko_Stare|20160126|Poland|1	Decewicz Dziewit Primer C Wyszkow 20160126	20160126	52.577948,21.429024	C	52.577948	21.429024				Poland	Rybienko Stare		Municipal Wastewater Treatment Plant, Rybienko Stare, 07-200 Wyszkow, Poland		Lukasz Dziewit	University of Warsaw															
Rybienko_Stare|20160126|Poland|2	Decewicz Dziewit Primer C Wyszkow 20160126	20160126	52.577948,21.429024	C	52.577948	21.429024				Poland	Rybienko Stare		Municipal Wastewater Treatment Plant, Rybienko Stare, 07-200 Wyszkow, Poland		Lukasz Dziewit	University of Warsaw															
Jyvaskyla|20040831|Finland|1	SRA Sample SRR2297849 1	20040831	61.92411,25.748151		61.92411	25.748151				Finland	Jyvaskyla									haplotype called by gretel version 0.0.8											
Escondido|20160601|USA|1	Escondido Primer C Site 1 20160601	20160601	33.105788,-117.114064	C	33.105788	-117.114064				USA	Escondido		Water Quality Testing, 1521 S. Hale Avenue Escondido, CA 92029, USA		Rob Edwards	San Diego State University			201606						1						
Lanzhou_Shi|20140101|China|5	SRA Sample ERR1190711 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|4	SRA Sample ERR1190786 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|7	SRA Sample ERR1190711 3	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|6	SRA Sample ERR1190711 2	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|1	SRA Sample ERR1190897 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|3	SRA Sample ERR1190689 2	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|2	SRA Sample ERR1190689 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|9	SRA Sample ERR1190711 5	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|8	SRA Sample ERR1190711 4	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Marseille|20151217|France|1	Desnues lab stool 3 primer C 20151217	20151217	43.2888,5.4005	C	43.2888	5.4005				France	Marseille	coordinates are hospital location			Christelle Desnues	Aix Marseille Universite															
San_Marcos|20160901|USA|1	San_Marcos Primer C Site 4 20160901	20160901	33.144526,-117.178849	C	33.144526	-117.178849				USA	San Marcos		Vallecitos Water District, 201 Vallecitos De Oro, San Marcos, CA 92069		Rob Edwards	San Diego State University			201609						4						
Zhuhai_Shi|20140401|Hong_Kong|21	SRA Sample SRR2043641 19	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
Zhuhai_Shi|20140401|Hong_Kong|20	SRA Sample SRR2043641 18	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
Zhuhai_Shi|20140401|Hong_Kong|23	SRA Sample SRR2043641 21	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
Zhuhai_Shi|20140401|Hong_Kong|22	SRA Sample SRR2043641 20	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
Zhuhai_Shi|20140401|Hong_Kong|25	SRA Sample SRR2043641 23	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
Zhuhai_Shi|20140401|Hong_Kong|24	SRA Sample SRR2043641 22	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
Kjellerup|20090101|Denmark|101	SRA Sample ERR321275 8	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|100	SRA Sample ERR321275 7	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|103	SRA Sample ERR321275 10	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
San_Diego|20170629|USA|1	VolunteerD_20170629	20170629	32.777199,-117.070971	C	32.777199	-117.070971				USA	San Diego	base called by phred, consensus by merger															D	Daily	DD5		
Kjellerup|20090101|Denmark|105	SRA Sample ERR321275 12	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|104	SRA Sample ERR321275 11	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|107	SRA Sample ERR321275 14	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|106	SRA Sample ERR321275 13	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|109	SRA Sample ERR321275 16	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|108	SRA Sample ERR321275 15	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Oslo|20060504|Norway|1	Cinek.Norway.amplicons.T11039_C	20060504	59.9138688,10.7522454	C	59.9138688	10.7522454				Norway	Oslo						20060504		200605	Sanger											
Nairobi|20160208|Kenya|1	72.Kenya.Nairobi.08-02-2016	20160208	-1.2920659,36.8219462		-1.2920659	36.8219462				Kenya	Nairobi																			crAssphage_C 1-1238 (100%) aligns to NODE_1567_length_10340_cov_13.8626 8705-9942 with 97.415% identity	
Kjellerup|20090101|Denmark|219	SRA Sample ERR525967 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|218	SRA Sample ERR525890 75	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|215	SRA Sample ERR525890 72	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|214	SRA Sample ERR525890 71	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|217	SRA Sample ERR525890 74	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|216	SRA Sample ERR525890 73	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|211	SRA Sample ERR525890 68	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|210	SRA Sample ERR525890 67	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|213	SRA Sample ERR525890 70	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|212	SRA Sample ERR525890 69	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Jyvaskyla|20040501|Finland|1	SRA Sample SRR2297848 1	20040501	61.92411,25.748151		61.92411	25.748151				Finland	Jyvaskyla									haplotype called by gretel version 0.0.8											
San_Marcos|20151012|USA|1	Edwards Primer C Site 4 20151012	20151012	33.144526,-117.178849	C	33.144526	-117.178849				USA	San Marcos		Vallecitos Water District, 201 Vallecitos De Oro, San Marcos, CA 92069		Rob Edwards	San Diego State University															
Dallas|20140616|USA|43	SRA Sample SRR3160438 43	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|42	SRA Sample SRR3160438 42	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|41	SRA Sample SRR3160438 41	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|40	SRA Sample SRR3160438 40	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|47	SRA Sample SRR3160438 47	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|46	SRA Sample SRR3160438 46	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|45	SRA Sample SRR3160438 45	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|44	SRA Sample SRR3160438 44	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|49	SRA Sample SRR3160438 49	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|48	SRA Sample SRR3160438 48	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
