#Sequence ID	name	date	latlon	primer	latitude	longitude	sample_number	location	type	country	locality	address	altitude	contact	university	sample_date	sex	note	yearmonth	method	sample	bin_id	sample_processing	Description	site	source	volunteer	sampletype	sampleid	notes	lat_lon
Lanzhou_Shi|20120101|China|477	SRA Sample ERR589821 83	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Baltimore|20140630|USA|9	SRA Sample SRR4435736 9	20140630	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Lanzhou_Shi|20120101|China|73	SRA Sample ERR1018206 47	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|598	SRA Sample ERR1018195 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|698	SRA Sample ERR1018191 24	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|94	SRA Sample ERR1190619 43	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|480	SRA Sample ERR589821 86	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Niederdorla|20100501|Germany|4	SRA Sample SRR2155386 4	20100501	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Evrange|20121019|Luxembourg|1	SRA Sample SRR3313063 1	20121019	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Montreal|20100416|Canada|13	SRA Sample SRR2566059 13	20100416	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Budapest|20160202|Hungary|1	61.Hungary.Budapest.02-02-2016	20160202	47.497912,19.040235		47.497912	19.040235				Hungary	Budapest																			crAssphage_A 1-1331 (100%) aligns to NODE_747_length_2276_cov_3.83746 337-1667 with 96.694% identity	
Carlsbad|20160301|USA|1	Carlsbad Primer A Site 3 20160301	20160301	33.116202,-117.321597	A	33.116202	-117.321597				USA	Carlsbad	Encina Wastewater Authority, 6200 Avenida Encinas, Carlsbad, CA 92011		Rob Edwards	San Diego State University				201603						3						
Gava|20140501|Spain|1	Muniesa E13 Gava primer A Raw Sewage	20140501	41.3037013,1.9858569	A	41.3037013	1.9858569				Spain	Gava			Maite Muniesa	Universitat de Barcelona											Raw Sewage					
Division_No_18|20101001|Canada|70	SRA Sample SRR1554402 13	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
North_Kurdufan|00000000|Sudan|3	Cinek lab sample 259 A 20170421	20170421	12.862807,30.217636	A	12.862807	30.217636				Sudan	North Kurdufan			Ondrej Cinek	Univerzita Karlova		f	Assembly of 4 reads: 259_A_intf.ab1 (reversed), 259_A_r.ab1, 259_A_f.ab1 (reversed), 259_A_intr.ab1													
Khartoum|20160302|Sudan|1	Cinek primer A sample 267 20170421	20170421	15.5007,32.5599	A	15.5007	32.5599	267			Sudan	Khartoum			Ondrej Cinek	Univerzita Karlova	20160302															
Lanzhou_Shi|20120101|China|669	SRA Sample ERR589826 4	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|721	SRA Sample ERR589770 5	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Agua_Boa|20160215|Brazil|1	53a.Brazil.NA.15-02-2016	20160215	-14.235004,-51.92528		-14.235004	-51.92528				Brazil	Agua Boa																			crAssphage_A 1-1331 (100%) aligns to NODE_2071_length_16578_cov_14.7638 13512-12182 with 96.769% identity	
Girona|20141125|Spain|4	SRA Sample SRR2097333 4	20141125	42.025312,2.831897		42.025312	2.831897				Spain	Girona									haplotype called by gretel version 0.0.8											42.025312 N 2.831897 E
Lanzhou_Shi|20120101|China|494	SRA Sample ERR589821 100	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|194	SRA Sample ERR1018206 168	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Escondido|20160101|USA|1	Escondido Primer A Site 1 20160101	20160101	33.105788,-117.114064	A	33.105788	-117.114064				USA	Escondido	Water Quality Testing, 1521 S. Hale Avenue Escondido, CA 92029, USA		Rob Edwards	San Diego State University				201601						1						
Montreal|20100428|Canada|3	SRA Sample SRR2565542 3	20100428	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Nairobi|20160208|Kenya|1	72.Kenya.Nairobi.08-02-2016	20160208	-1.2920659,36.8219462		-1.2920659	36.8219462				Kenya	Nairobi																			crAssphage_A 1-1331 (100%) aligns to NODE_2971_length_7327_cov_13.4457 5424-6754 with 96.018% identity	
Lanzhou_Shi|20140101|China|72	SRA Sample ERR1190619 21	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|222	SRA Sample ERR1018206 196	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Gava|20140101|Spain|1	Muniesa E7 Gava primer A Raw Sewage	20140101	41.3037013,1.9858569	A	41.3037013	1.9858569				Spain	Gava			Maite Muniesa	Universitat de Barcelona											Raw Sewage					
Lanzhou_Shi|20140101|China|18	SRA Sample ERR1190617 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|87	SRA Sample ERR321524 3	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Warszawa|20160126|Poland|5	Decewicz Dziewit Primer A Warsaw 20160126	20160126	52.351351,20.959269	A	52.351351	20.959269				Poland	Warszawa	Municipal Wastewater Treatment Plant Czajka, Czajki 4/6, Warsaw, 03054 Warsaw, Poland		Lukasz Dziewit	University of Warsaw																
Lanzhou_Shi|20120101|China|117	SRA Sample ERR1018206 91	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Houston|20130101|USA|1	SRA Sample SRR4032472 1	20130101	29.77152983140313,-95.2212444414063		29.77152983140313	-95.2212444414063				USA	Houston									haplotype called by gretel version 0.0.8											29.77152983140313 N 95.22124444140628 W
Lanzhou_Shi|20120101|China|463	SRA Sample ERR589821 69	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|82	SRA Sample ERR209823 2	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Baltimore|20140623|USA|23	SRA Sample SRR4481813 5	20140623	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Prague|20151201|Czech_Republic|1	Cinek primer A sample 23 20151201	20151201	50.0751514,14.3406075	A	50.0751514	14.3406075	326	Brno-Modrice	pre-sewage treatment plant	Czech_Republic	Prague			Ondrej Cinek	Univerzita Karlova																
Edmonton|20130101|Canada|7	SRA Sample SRR2082446 1	20130101	53.520710,-113.524239		53.520710	-113.524239				Canada	Edmonton									haplotype called by gretel version 0.0.8											53.520710 N 113.524239 W
Lanzhou_Shi|20120101|China|692	SRA Sample ERR1018191 18	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|238	SRA Sample ERR1018206 212	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Oslo|20050923|Norway|1	Cinek.Norway.amplicons.T7596_A_partial	20050923	59.9138688,10.7522454	A	59.9138688	10.7522454				Norway	Oslo					20050923			200509	Sanger											
Prague|20160201|Czech_Republic|1	23.Czech_Republic.Prague.01-02-2016	20160201	50.0755381,14.4378005		50.0755381	14.4378005				Czech_Republic	Prague																			crAssphage_A 1-1331 (100%) aligns to NODE_380_length_25093_cov_24.3848 23110-21777 with 96.177% identity	
Lanzhou_Shi|20120101|China|516	SRA Sample ERR589821 122	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Montreal|20100416|Canada|28	SRA Sample SRR2566059 28	20100416	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Courtaboeuf_Cedex|20050101|France|25	SRA Sample ERR479386 5	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Oslo|20060201|Norway|2	Cinek.Norway.amplicons.T9743_A	20060201	59.9138688,10.7522454	A	59.9138688	10.7522454				Norway	Oslo					20060201			200602	Sanger											
Zerdab|20070126|Azerbaijan|1	Cinek lab sample 344 A 20070126	20070126	40.143105,47.576927	A	40.143105	47.576927				Azerbaijan	Zerdab			Ondrej Cinek	Univerzita Karlova		m	Assembly of 4 reads: 344_A_intf.ab1 (reversed), 344_A_r.ab1, 344_A_intr.ab1, 344_A_f.ab1 (reversed)													
Baltimore|20140623|USA|24	SRA Sample SRR4481813 6	20140623	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Division_No_18|20101001|Canada|155	SRA Sample SRR1554402 98	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|61	SRA Sample SRR3160438 61	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Lanzhou_Shi|20140101|China|103	SRA Sample ERR1190619 52	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|647	SRA Sample ERR589824 39	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|42	SRA Sample ERR1190648 9	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|547	SRA Sample ERR589821 153	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|482	SRA Sample ERR589821 88	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|172	SRA Sample ERR414263 19	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|31	SRA Sample SRR1554403 31	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|453	SRA Sample ERR589821 59	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|548	SRA Sample ERR589821 154	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|114	SRA Sample ERR321275 24	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|58	SRA Sample ERR414235 25	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|14	SRA Sample ERR527104 3	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Edmonton|20130101|Canada|6	SRA Sample SRR2082447 3	20130101	53.520710,-113.524239		53.520710	-113.524239				Canada	Edmonton									haplotype called by gretel version 0.0.8											53.520710 N 113.524239 W
Lanzhou_Shi|20120101|China|522	SRA Sample ERR589821 128	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|78	SRA Sample SRR1554402 21	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Blacksburg|20141027|USA|2	Daycare study sample AP-DNA-11	20141027	37.2284, -80.4234		37.2284	-80.4234				USA	Blacksburg	Virginia Polytechnic Institute, Blacksburg, VA 24061, USA								haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|113	SRA Sample ERR321275 23	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Baltimore|20140608|USA|10	SRA Sample SRR4435814 1	20140608	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Lanzhou_Shi|20120101|China|319	SRA Sample ERR1018206 293	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|21	SRA Sample ERR525764 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|210	SRA Sample ERR1018206 184	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|8	SRA Sample SRR4074260 6	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Southbank|20170824|Australia|1	Barr Monash Sample4 PrimerA 20170824	20170824	-37.8274851,144.9527136	A	-37.8274851	144.9527136	4	Melbourne, Victoria, Australia	WWTP	Australia	Southbank																				
Lanzhou_Shi|20120101|China|76	SRA Sample ERR1018206 50	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Courtaboeuf_Cedex|20050101|France|29	SRA Sample ERR479235 1	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Saitamashi|20150517|Japan|3	SRA Sample SRR4236661 3	20150517	35.9200,139.6300		35.9200	139.6300				Japan	Saitama-shi									haplotype called by gretel version 0.0.8											35.9200 N 139.6300 E
Lanzhou_Shi|20120101|China|708	SRA Sample ERR1018191 34	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|54	SRA Sample ERR209793 22	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|521	SRA Sample ERR589821 127	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Zhuhai_Shi|20140401|Hong_Kong|13	SRA Sample SRR2043641 11	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
